Timestamp,Sensor Data,Value,Node
2026-04-13 00:33:59,signal.rssi (dBm),-81.0,W096
2026-04-13 01:03:57,signal.rssi (dBm),-79.0,W096
2026-04-13 01:34:00,signal.rssi (dBm),-95.0,W096
2026-04-13 02:03:58,signal.rssi (dBm),-94.0,W096
2026-04-13 02:33:57,signal.rssi (dBm),-80.0,W096
2026-04-13 03:04:05,signal.rssi (dBm),-101.0,W096
2026-04-13 03:33:59,signal.rssi (dBm),-84.0,W096
2026-04-13 04:04:02,signal.rssi (dBm),-99.0,W096
2026-04-13 04:34:01,signal.rssi (dBm),-79.0,W096
2026-04-13 05:03:58,signal.rssi (dBm),-81.0,W096
2026-04-13 05:33:56,signal.rssi (dBm),-83.0,W096
2026-04-13 06:34:00,signal.rssi (dBm),-81.0,W096
2026-04-13 07:04:00,signal.rssi (dBm),-85.0,W096
2026-04-13 07:33:56,signal.rssi (dBm),-87.0,W096
2026-04-13 08:04:00,signal.rssi (dBm),-87.0,W096
2026-04-13 08:34:06,signal.rssi (dBm),-81.0,W096
2026-04-13 09:04:01,signal.rssi (dBm),-83.0,W096
2026-04-13 09:34:03,signal.rssi (dBm),-80.0,W096
2026-04-13 10:04:00,signal.rssi (dBm),-84.0,W096
2026-04-13 10:34:00,signal.rssi (dBm),-98.0,W096
2026-04-13 11:03:57,signal.rssi (dBm),-88.0,W096
2026-04-13 11:33:59,signal.rssi (dBm),-88.0,W096
2026-04-13 12:03:57,signal.rssi (dBm),-85.0,W096
2026-04-13 12:34:02,signal.rssi (dBm),-90.0,W096
2026-04-13 13:03:59,signal.rssi (dBm),-83.0,W096
2026-04-13 13:33:59,signal.rssi (dBm),-88.0,W096
2026-04-13 14:04:00,signal.rssi (dBm),-87.0,W096
2026-04-13 14:33:59,signal.rssi (dBm),-81.0,W096
2026-04-13 15:03:59,signal.rssi (dBm),-86.0,W096
2026-04-13 15:34:03,signal.rssi (dBm),-83.0,W096
2026-04-13 17:34:02,signal.rssi (dBm),-91.0,W096
2026-04-13 18:03:58,signal.rssi (dBm),-85.0,W096
2026-04-13 19:04:00,signal.rssi (dBm),-83.0,W096
2026-04-13 19:34:00,signal.rssi (dBm),-82.0,W096
2026-04-13 20:03:56,signal.rssi (dBm),-85.0,W096
2026-04-13 20:33:59,signal.rssi (dBm),-83.0,W096
2026-04-13 21:03:56,signal.rssi (dBm),-81.0,W096
2026-04-13 21:34:00,signal.rssi (dBm),-92.0,W096
2026-04-13 22:03:56,signal.rssi (dBm),-84.0,W096
2026-04-13 22:34:03,signal.rssi (dBm),-94.0,W096
2026-04-13 23:03:57,signal.rssi (dBm),-88.0,W096
2026-04-13 23:33:59,signal.rssi (dBm),-85.0,W096
2026-04-14 00:04:01,signal.rssi (dBm),-86.0,W096
2026-04-14 00:33:59,signal.rssi (dBm),-88.0,W096
2026-04-14 01:04:01,signal.rssi (dBm),-89.0,W096
2026-04-14 01:34:02,signal.rssi (dBm),-84.0,W096
2026-04-14 02:04:03,signal.rssi (dBm),-86.0,W096
2026-04-14 02:34:00,signal.rssi (dBm),-84.0,W096
2026-04-14 03:34:03,signal.rssi (dBm),-89.0,W096
2026-04-14 04:03:55,signal.rssi (dBm),-93.0,W096
2026-04-14 04:33:56,signal.rssi (dBm),-84.0,W096
2026-04-14 05:04:02,signal.rssi (dBm),-91.0,W096
2026-04-14 05:33:55,signal.rssi (dBm),-84.0,W096
2026-04-14 06:04:01,signal.rssi (dBm),-86.0,W096
2026-04-14 06:33:54,signal.rssi (dBm),-82.0,W096
2026-04-14 07:04:03,signal.rssi (dBm),-91.0,W096
2026-04-14 07:33:58,signal.rssi (dBm),-94.0,W096
2026-04-14 08:03:57,signal.rssi (dBm),-95.0,W096
2026-04-14 08:34:02,signal.rssi (dBm),-82.0,W096
2026-04-14 09:04:01,signal.rssi (dBm),-83.0,W096
2026-04-14 09:33:59,signal.rssi (dBm),-85.0,W096
2026-04-14 10:33:56,signal.rssi (dBm),-86.0,W096
2026-04-14 11:04:00,signal.rssi (dBm),-86.0,W096
2026-04-14 11:34:01,signal.rssi (dBm),-88.0,W096
2026-04-14 12:03:58,signal.rssi (dBm),-81.0,W096
2026-04-14 12:34:03,signal.rssi (dBm),-84.0,W096
2026-04-14 13:03:59,signal.rssi (dBm),-93.0,W096
2026-04-14 13:34:05,signal.rssi (dBm),-85.0,W096
2026-04-14 18:34:01,signal.rssi (dBm),-92.0,W096
2026-04-14 19:04:00,signal.rssi (dBm),-88.0,W096
2026-04-14 19:34:01,signal.rssi (dBm),-85.0,W096
2026-04-14 20:03:58,signal.rssi (dBm),-85.0,W096
2026-04-14 20:33:58,signal.rssi (dBm),-93.0,W096
2026-04-14 21:04:02,signal.rssi (dBm),-84.0,W096
2026-04-14 21:33:57,signal.rssi (dBm),-87.0,W096
2026-04-14 22:04:02,signal.rssi (dBm),-84.0,W096
2026-04-14 22:33:56,signal.rssi (dBm),-84.0,W096
2026-04-14 23:04:04,signal.rssi (dBm),-83.0,W096
2026-04-14 23:33:56,signal.rssi (dBm),-86.0,W096
2026-04-15 00:04:00,signal.rssi (dBm),-82.0,W096
2026-04-15 00:33:55,signal.rssi (dBm),-94.0,W096
2026-04-15 01:04:04,signal.rssi (dBm),-91.0,W096
2026-04-15 01:34:01,signal.rssi (dBm),-83.0,W096
2026-04-15 02:34:04,signal.rssi (dBm),-93.0,W096
2026-04-15 03:03:57,signal.rssi (dBm),-82.0,W096
2026-04-15 03:34:03,signal.rssi (dBm),-86.0,W096
2026-04-15 04:04:02,signal.rssi (dBm),-82.0,W096
2026-04-15 04:33:58,signal.rssi (dBm),-82.0,W096
2026-04-15 05:03:59,signal.rssi (dBm),-93.0,W096
2026-04-15 05:33:56,signal.rssi (dBm),-81.0,W096
2026-04-15 06:04:00,signal.rssi (dBm),-102.0,W096
2026-04-15 06:34:03,signal.rssi (dBm),-80.0,W096
2026-04-15 07:03:59,signal.rssi (dBm),-93.0,W096
2026-04-15 07:34:04,signal.rssi (dBm),-86.0,W096
2026-04-15 08:04:02,signal.rssi (dBm),-81.0,W096
2026-04-15 08:33:57,signal.rssi (dBm),-81.0,W096
2026-04-15 09:04:02,signal.rssi (dBm),-95.0,W096
2026-04-15 09:34:06,signal.rssi (dBm),-85.0,W096
2026-04-15 10:04:01,signal.rssi (dBm),-97.0,W096
2026-04-15 11:03:58,signal.rssi (dBm),-84.0,W096
2026-04-15 11:34:01,signal.rssi (dBm),-94.0,W096
2026-04-15 12:04:03,signal.rssi (dBm),-88.0,W096
2026-04-15 13:04:01,signal.rssi (dBm),-85.0,W096
2026-04-15 13:34:01,signal.rssi (dBm),-85.0,W096
2026-04-15 14:03:58,signal.rssi (dBm),-95.0,W096
2026-04-15 14:34:00,signal.rssi (dBm),-86.0,W096
2026-04-15 15:04:01,signal.rssi (dBm),-83.0,W096
2026-04-15 15:34:03,signal.rssi (dBm),-91.0,W096
2026-04-15 16:34:06,signal.rssi (dBm),-90.0,W096
2026-04-15 17:03:59,signal.rssi (dBm),-97.0,W096
2026-04-15 17:34:00,signal.rssi (dBm),-86.0,W096
2026-04-15 18:03:59,signal.rssi (dBm),-90.0,W096
2026-04-15 18:34:02,signal.rssi (dBm),-84.0,W096
2026-04-15 19:04:02,signal.rssi (dBm),-83.0,W096
2026-04-15 20:33:59,signal.rssi (dBm),-84.0,W096
2026-04-15 21:03:56,signal.rssi (dBm),-85.0,W096
2026-04-15 21:34:00,signal.rssi (dBm),-85.0,W096
2026-04-15 22:03:58,signal.rssi (dBm),-88.0,W096
2026-04-15 22:34:00,signal.rssi (dBm),-87.0,W096
2026-04-15 23:03:55,signal.rssi (dBm),-83.0,W096
2026-04-15 23:33:57,signal.rssi (dBm),-89.0,W096
2026-04-16 00:04:00,signal.rssi (dBm),-80.0,W096
2026-04-16 00:34:03,signal.rssi (dBm),-90.0,W096
2026-04-16 01:04:04,signal.rssi (dBm),-82.0,W096
2026-04-16 01:34:03,signal.rssi (dBm),-82.0,W096
2026-04-16 02:33:59,signal.rssi (dBm),-82.0,W096
2026-04-16 03:04:00,signal.rssi (dBm),-90.0,W096
2026-04-16 04:03:59,signal.rssi (dBm),-88.0,W096
2026-04-16 04:33:59,signal.rssi (dBm),-81.0,W096
2026-04-16 05:04:02,signal.rssi (dBm),-81.0,W096
2026-04-16 05:33:56,signal.rssi (dBm),-83.0,W096
2026-04-16 06:34:05,signal.rssi (dBm),-91.0,W096
2026-04-16 07:04:00,signal.rssi (dBm),-96.0,W096
2026-04-16 07:34:00,signal.rssi (dBm),-87.0,W096
2026-04-16 08:04:00,signal.rssi (dBm),-83.0,W096
2026-04-16 08:33:58,signal.rssi (dBm),-81.0,W096
2026-04-16 09:03:58,signal.rssi (dBm),-81.0,W096
2026-04-16 09:34:02,signal.rssi (dBm),-85.0,W096
2026-04-16 10:04:04,signal.rssi (dBm),-73.0,W096
2026-04-16 10:33:58,signal.rssi (dBm),-95.0,W096
2026-04-16 11:04:01,signal.rssi (dBm),-97.0,W096
2026-04-16 11:34:00,signal.rssi (dBm),-94.0,W096
2026-04-16 12:03:58,signal.rssi (dBm),-86.0,W096
2026-04-16 12:34:02,signal.rssi (dBm),-87.0,W096
2026-04-16 13:04:00,signal.rssi (dBm),-86.0,W096
2026-04-16 13:34:04,signal.rssi (dBm),-87.0,W096
2026-04-16 14:03:56,signal.rssi (dBm),-90.0,W096
2026-04-16 14:34:03,signal.rssi (dBm),-99.0,W096
2026-04-16 15:04:04,signal.rssi (dBm),-87.0,W096
2026-04-16 15:33:58,signal.rssi (dBm),-96.0,W096
2026-04-16 16:03:58,signal.rssi (dBm),-95.0,W096
2026-04-16 16:34:00,signal.rssi (dBm),-97.0,W096
2026-04-16 18:34:03,signal.rssi (dBm),-83.0,W096
2026-04-16 19:04:01,signal.rssi (dBm),-83.0,W096
2026-04-16 19:34:04,signal.rssi (dBm),-92.0,W096
2026-04-16 20:33:56,signal.rssi (dBm),-80.0,W096
2026-04-16 21:03:58,signal.rssi (dBm),-83.0,W096
2026-04-16 21:34:01,signal.rssi (dBm),-81.0,W096
2026-04-16 22:04:02,signal.rssi (dBm),-84.0,W096
2026-04-16 23:34:00,signal.rssi (dBm),-91.0,W096
2026-04-17 00:04:00,signal.rssi (dBm),-81.0,W096
2026-04-17 00:34:00,signal.rssi (dBm),-81.0,W096
2026-04-17 01:03:58,signal.rssi (dBm),-81.0,W096
2026-04-17 01:33:59,signal.rssi (dBm),-85.0,W096
2026-04-17 02:34:01,signal.rssi (dBm),-96.0,W096
2026-04-17 03:04:00,signal.rssi (dBm),-80.0,W096
2026-04-17 03:33:55,signal.rssi (dBm),-91.0,W096
2026-04-17 04:04:05,signal.rssi (dBm),-81.0,W096
2026-04-17 04:34:01,signal.rssi (dBm),-83.0,W096
2026-04-17 05:03:59,signal.rssi (dBm),-97.0,W096
2026-04-17 05:33:59,signal.rssi (dBm),-81.0,W096
2026-04-17 06:03:56,signal.rssi (dBm),-96.0,W096
2026-04-17 06:33:58,signal.rssi (dBm),-81.0,W096
2026-04-17 07:04:03,signal.rssi (dBm),-83.0,W096
2026-04-17 07:33:55,signal.rssi (dBm),-89.0,W096
2026-04-17 08:03:56,signal.rssi (dBm),-79.0,W096
2026-04-17 08:34:00,signal.rssi (dBm),-98.0,W096
2026-04-17 09:04:04,signal.rssi (dBm),-96.0,W096
2026-04-17 09:33:59,signal.rssi (dBm),-84.0,W096
2026-04-17 10:03:56,signal.rssi (dBm),-91.0,W096
2026-04-17 10:33:56,signal.rssi (dBm),-87.0,W096
2026-04-17 11:04:01,signal.rssi (dBm),-85.0,W096
2026-04-17 11:34:03,signal.rssi (dBm),-90.0,W096
2026-04-17 12:03:57,signal.rssi (dBm),-86.0,W096
2026-04-17 12:34:02,signal.rssi (dBm),-86.0,W096
2026-04-17 13:04:00,signal.rssi (dBm),-85.0,W096
2026-04-17 13:34:02,signal.rssi (dBm),-98.0,W096
2026-04-17 14:04:01,signal.rssi (dBm),-85.0,W096
2026-04-17 14:34:04,signal.rssi (dBm),-84.0,W096
2026-04-17 15:03:56,signal.rssi (dBm),-85.0,W096
2026-04-17 15:34:01,signal.rssi (dBm),-91.0,W096
2026-04-17 18:03:59,signal.rssi (dBm),-84.0,W096
2026-04-17 18:34:05,signal.rssi (dBm),-88.0,W096
2026-04-17 19:03:56,signal.rssi (dBm),-88.0,W096
2026-04-17 19:34:02,signal.rssi (dBm),-86.0,W096
2026-04-17 20:04:02,signal.rssi (dBm),-77.0,W096
2026-04-17 20:34:02,signal.rssi (dBm),-87.0,W096
2026-04-17 21:03:56,signal.rssi (dBm),-90.0,W096
2026-04-17 21:33:56,signal.rssi (dBm),-82.0,W096
2026-04-17 22:04:04,signal.rssi (dBm),-81.0,W096
2026-04-17 22:34:03,signal.rssi (dBm),-83.0,W096
2026-04-17 23:04:03,signal.rssi (dBm),-83.0,W096
2026-04-17 23:34:02,signal.rssi (dBm),-85.0,W096
2026-04-18 00:04:02,signal.rssi (dBm),-91.0,W096
2026-04-18 00:34:01,signal.rssi (dBm),-79.0,W096
2026-04-18 01:04:03,signal.rssi (dBm),-84.0,W096
2026-04-18 01:34:00,signal.rssi (dBm),-80.0,W096
2026-04-18 02:04:05,signal.rssi (dBm),-84.0,W096
2026-04-18 02:33:59,signal.rssi (dBm),-80.0,W096
2026-04-18 03:04:00,signal.rssi (dBm),-87.0,W096
2026-04-18 03:34:05,signal.rssi (dBm),-89.0,W096
2026-04-18 04:03:55,signal.rssi (dBm),-86.0,W096
2026-04-18 04:33:55,signal.rssi (dBm),-91.0,W096
2026-04-18 05:04:02,signal.rssi (dBm),-81.0,W096
2026-04-18 05:34:00,signal.rssi (dBm),-87.0,W096
2026-04-18 06:03:55,signal.rssi (dBm),-95.0,W096
2026-04-18 06:34:03,signal.rssi (dBm),-94.0,W096
2026-04-18 07:03:56,signal.rssi (dBm),-81.0,W096
2026-04-18 07:34:04,signal.rssi (dBm),-92.0,W096
2026-04-18 08:04:01,signal.rssi (dBm),-99.0,W096
2026-04-18 08:33:56,signal.rssi (dBm),-78.0,W096
2026-04-18 09:03:57,signal.rssi (dBm),-81.0,W096
2026-04-18 09:34:01,signal.rssi (dBm),-81.0,W096
2026-04-18 10:04:03,signal.rssi (dBm),-90.0,W096
2026-04-18 10:34:04,signal.rssi (dBm),-88.0,W096
2026-04-18 11:04:01,signal.rssi (dBm),-84.0,W096
2026-04-18 11:33:59,signal.rssi (dBm),-86.0,W096
2026-04-18 12:03:57,signal.rssi (dBm),-83.0,W096
2026-04-18 12:34:00,signal.rssi (dBm),-88.0,W096
2026-04-18 13:03:55,signal.rssi (dBm),-80.0,W096
2026-04-18 13:33:55,signal.rssi (dBm),-82.0,W096
2026-04-18 14:03:57,signal.rssi (dBm),-88.0,W096
2026-04-18 14:34:02,signal.rssi (dBm),-86.0,W096
2026-04-18 15:03:56,signal.rssi (dBm),-81.0,W096
2026-04-18 15:33:56,signal.rssi (dBm),-100.0,W096
2026-04-18 16:04:05,signal.rssi (dBm),-82.0,W096
2026-04-18 16:34:00,signal.rssi (dBm),-83.0,W096
2026-04-18 17:04:05,signal.rssi (dBm),-79.0,W096
2026-04-18 17:33:59,signal.rssi (dBm),-79.0,W096
2026-04-18 18:03:59,signal.rssi (dBm),-88.0,W096
2026-04-18 18:34:05,signal.rssi (dBm),-82.0,W096
2026-04-18 19:04:03,signal.rssi (dBm),-83.0,W096
2026-04-18 19:34:04,signal.rssi (dBm),-90.0,W096
2026-04-18 20:04:05,signal.rssi (dBm),-83.0,W096
2026-04-18 20:34:04,signal.rssi (dBm),-79.0,W096
2026-04-18 21:03:56,signal.rssi (dBm),-90.0,W096
2026-04-18 21:33:58,signal.rssi (dBm),-77.0,W096
2026-04-18 22:03:58,signal.rssi (dBm),-91.0,W096
2026-04-18 22:33:58,signal.rssi (dBm),-81.0,W096
2026-04-18 23:04:01,signal.rssi (dBm),-81.0,W096
2026-04-18 23:34:02,signal.rssi (dBm),-89.0,W096
2026-04-19 00:03:57,signal.rssi (dBm),-84.0,W096
2026-04-19 00:34:03,signal.rssi (dBm),-81.0,W096
2026-04-19 01:03:54,signal.rssi (dBm),-81.0,W096
2026-04-19 01:34:04,signal.rssi (dBm),-79.0,W096
2026-04-19 02:04:04,signal.rssi (dBm),-90.0,W096
2026-04-19 02:34:02,signal.rssi (dBm),-81.0,W096
2026-04-19 03:04:02,signal.rssi (dBm),-91.0,W096
2026-04-19 03:33:57,signal.rssi (dBm),-84.0,W096
2026-04-19 04:03:58,signal.rssi (dBm),-90.0,W096
2026-04-19 04:34:02,signal.rssi (dBm),-88.0,W096
2026-04-19 05:04:03,signal.rssi (dBm),-90.0,W096
2026-04-19 05:33:57,signal.rssi (dBm),-80.0,W096
2026-04-19 06:04:01,signal.rssi (dBm),-79.0,W096
2026-04-19 06:33:58,signal.rssi (dBm),-80.0,W096
2026-04-19 07:04:01,signal.rssi (dBm),-79.0,W096
2026-04-19 07:34:05,signal.rssi (dBm),-89.0,W096
2026-04-19 08:04:02,signal.rssi (dBm),-83.0,W096
2026-04-19 08:34:04,signal.rssi (dBm),-89.0,W096
2026-04-19 09:04:01,signal.rssi (dBm),-87.0,W096
2026-04-19 09:34:02,signal.rssi (dBm),-81.0,W096
2026-04-19 10:03:56,signal.rssi (dBm),-85.0,W096
2026-04-19 10:33:58,signal.rssi (dBm),-82.0,W096
2026-04-19 11:04:01,signal.rssi (dBm),-80.0,W096
2026-04-19 11:34:01,signal.rssi (dBm),-86.0,W096
2026-04-19 12:04:05,signal.rssi (dBm),-88.0,W096
2026-04-19 12:33:58,signal.rssi (dBm),-83.0,W096
2026-04-19 13:04:05,signal.rssi (dBm),-80.0,W096
2026-04-19 13:34:02,signal.rssi (dBm),-80.0,W096
2026-04-19 14:03:59,signal.rssi (dBm),-92.0,W096
2026-04-19 15:04:02,signal.rssi (dBm),-81.0,W096
2026-04-19 15:34:02,signal.rssi (dBm),-83.0,W096
2026-04-19 16:03:59,signal.rssi (dBm),-83.0,W096
2026-04-19 16:34:01,signal.rssi (dBm),-82.0,W096
2026-04-19 17:03:58,signal.rssi (dBm),-92.0,W096
2026-04-19 17:34:00,signal.rssi (dBm),-81.0,W096
2026-04-19 18:04:03,signal.rssi (dBm),-80.0,W096
2026-04-19 18:33:58,signal.rssi (dBm),-89.0,W096
2026-04-19 19:04:00,signal.rssi (dBm),-85.0,W096
2026-04-19 19:34:05,signal.rssi (dBm),-86.0,W096
2026-04-19 20:04:03,signal.rssi (dBm),-81.0,W096
2026-04-19 20:34:01,signal.rssi (dBm),-94.0,W096
2026-04-19 21:03:59,signal.rssi (dBm),-83.0,W096
2026-04-19 21:34:04,signal.rssi (dBm),-80.0,W096
2026-04-19 22:04:00,signal.rssi (dBm),-84.0,W096
2026-04-19 23:04:01,signal.rssi (dBm),-92.0,W096
2026-04-19 23:34:04,signal.rssi (dBm),-85.0,W096
2026-04-20 00:04:04,signal.rssi (dBm),-81.0,W096
2026-04-20 00:33:57,signal.rssi (dBm),-108.0,W096
2026-04-20 01:04:03,signal.rssi (dBm),-94.0,W096
2026-04-20 01:33:56,signal.rssi (dBm),-81.0,W096
2026-04-20 02:04:04,signal.rssi (dBm),-80.0,W096
2026-04-20 02:33:56,signal.rssi (dBm),-96.0,W096
2026-04-20 03:04:04,signal.rssi (dBm),-81.0,W096
2026-04-20 03:34:02,signal.rssi (dBm),-82.0,W096
2026-04-20 04:04:03,signal.rssi (dBm),-82.0,W096
2026-04-20 04:34:02,signal.rssi (dBm),-92.0,W096
2026-04-20 05:03:59,signal.rssi (dBm),-80.0,W096
2026-04-20 05:34:03,signal.rssi (dBm),-81.0,W096
2026-04-20 06:03:57,signal.rssi (dBm),-79.0,W096
2026-04-20 06:33:59,signal.rssi (dBm),-100.0,W096
2026-04-20 07:04:01,signal.rssi (dBm),-91.0,W096
2026-04-20 07:34:02,signal.rssi (dBm),-93.0,W096
2026-04-20 08:04:04,signal.rssi (dBm),-89.0,W096
2026-04-20 08:33:58,signal.rssi (dBm),-91.0,W096
2026-04-20 09:03:55,signal.rssi (dBm),-83.0,W096
2026-04-20 09:33:55,signal.rssi (dBm),-82.0,W096
2026-04-20 10:04:01,signal.rssi (dBm),-89.0,W096
2026-04-20 10:34:01,signal.rssi (dBm),-83.0,W096
2026-04-20 11:04:00,signal.rssi (dBm),-86.0,W096
2026-04-20 11:33:56,signal.rssi (dBm),-93.0,W096
2026-04-20 12:03:55,signal.rssi (dBm),-86.0,W096
2026-04-20 12:34:04,signal.rssi (dBm),-89.0,W096
2026-04-20 13:03:59,signal.rssi (dBm),-83.0,W096
2026-04-20 13:33:55,signal.rssi (dBm),-88.0,W096
2026-04-20 14:04:05,signal.rssi (dBm),-87.0,W096
2026-04-20 14:33:58,signal.rssi (dBm),-97.0,W096
2026-04-20 20:03:59,signal.rssi (dBm),-95.0,W096
2026-04-20 20:33:58,signal.rssi (dBm),-89.0,W096
2026-04-20 21:04:01,signal.rssi (dBm),-82.0,W096
2026-04-20 21:34:04,signal.rssi (dBm),-86.0,W096
2026-04-20 22:04:05,signal.rssi (dBm),-95.0,W096
2026-04-20 22:34:00,signal.rssi (dBm),-80.0,W096
2026-04-20 23:04:05,signal.rssi (dBm),-81.0,W096
2026-04-20 23:34:04,signal.rssi (dBm),-92.0,W096
2026-04-21 00:03:59,signal.rssi (dBm),-92.0,W096
2026-04-21 00:34:04,signal.rssi (dBm),-80.0,W096
2026-04-21 01:04:04,signal.rssi (dBm),-80.0,W096
2026-04-21 01:34:03,signal.rssi (dBm),-81.0,W096
2026-04-21 02:04:01,signal.rssi (dBm),-98.0,W096
2026-04-21 02:33:56,signal.rssi (dBm),-83.0,W096
2026-04-21 03:03:58,signal.rssi (dBm),-83.0,W096
2026-04-21 03:33:57,signal.rssi (dBm),-82.0,W096
2026-04-21 04:03:56,signal.rssi (dBm),-82.0,W096
2026-04-21 04:33:57,signal.rssi (dBm),-79.0,W096
2026-04-21 05:04:02,signal.rssi (dBm),-87.0,W096
2026-04-21 05:34:03,signal.rssi (dBm),-83.0,W096
2026-04-21 06:03:58,signal.rssi (dBm),-103.0,W096
2026-04-21 06:34:03,signal.rssi (dBm),-82.0,W096
2026-04-21 07:04:02,signal.rssi (dBm),-90.0,W096
2026-04-21 07:34:05,signal.rssi (dBm),-89.0,W096
2026-04-21 08:04:00,signal.rssi (dBm),-81.0,W096
2026-04-21 08:33:55,signal.rssi (dBm),-85.0,W096
2026-04-21 09:04:01,signal.rssi (dBm),-84.0,W096
2026-04-21 09:34:01,signal.rssi (dBm),-82.0,W096
2026-04-21 11:03:57,signal.rssi (dBm),-83.0,W096
2026-04-21 11:33:56,signal.rssi (dBm),-95.0,W096
2026-04-21 12:04:06,signal.rssi (dBm),-85.0,W096
2026-04-21 12:33:57,signal.rssi (dBm),-88.0,W096
2026-04-21 13:03:56,signal.rssi (dBm),-85.0,W096
2026-04-21 13:34:01,signal.rssi (dBm),-85.0,W096
2026-04-22 12:04:07,signal.rssi (dBm),-80.0,W096
2026-04-22 12:33:59,signal.rssi (dBm),-83.0,W096
2026-04-22 13:03:59,signal.rssi (dBm),-82.0,W096
2026-04-22 13:34:03,signal.rssi (dBm),-88.0,W096
2026-04-22 14:04:01,signal.rssi (dBm),-82.0,W096
2026-04-22 14:33:59,signal.rssi (dBm),-78.0,W096
2026-04-22 15:04:01,signal.rssi (dBm),-85.0,W096
2026-04-22 15:34:02,signal.rssi (dBm),-87.0,W096
2026-04-22 16:03:58,signal.rssi (dBm),-86.0,W096
2026-04-22 16:33:56,signal.rssi (dBm),-81.0,W096
2026-04-24 10:34:00,signal.rssi (dBm),-86.0,W096
2026-04-24 11:03:57,signal.rssi (dBm),-90.0,W096
2026-04-24 11:34:00,signal.rssi (dBm),-94.0,W096
2026-04-24 12:04:03,signal.rssi (dBm),-93.0,W096
2026-04-24 12:33:57,signal.rssi (dBm),-86.0,W096
2026-04-24 13:03:57,signal.rssi (dBm),-92.0,W096
2026-04-24 13:34:05,signal.rssi (dBm),-90.0,W096
2026-04-24 14:04:01,signal.rssi (dBm),-84.0,W096
2026-04-24 14:34:02,signal.rssi (dBm),-84.0,W096
2026-04-24 15:04:01,signal.rssi (dBm),-96.0,W096
2026-04-24 15:33:57,signal.rssi (dBm),-92.0,W096
2026-04-24 16:04:01,signal.rssi (dBm),-87.0,W096
2026-04-24 16:33:57,signal.rssi (dBm),-84.0,W096
2026-04-24 17:04:03,signal.rssi (dBm),-85.0,W096
2026-04-24 17:34:02,signal.rssi (dBm),-84.0,W096
2026-04-24 18:04:04,signal.rssi (dBm),-85.0,W096
2026-04-24 18:33:55,signal.rssi (dBm),-90.0,W096
2026-04-24 19:03:57,signal.rssi (dBm),-94.0,W096
2026-04-24 19:33:57,signal.rssi (dBm),-87.0,W096
2026-04-24 20:04:01,signal.rssi (dBm),-96.0,W096
2026-04-24 20:34:03,signal.rssi (dBm),-84.0,W096
2026-04-24 21:04:05,signal.rssi (dBm),-86.0,W096
2026-04-24 21:33:56,signal.rssi (dBm),-82.0,W096
2026-04-24 22:04:04,signal.rssi (dBm),-95.0,W096
2026-04-24 22:33:58,signal.rssi (dBm),-90.0,W096
2026-04-24 23:03:59,signal.rssi (dBm),-85.0,W096
2026-04-24 23:34:01,signal.rssi (dBm),-88.0,W096
2026-04-25 00:04:03,signal.rssi (dBm),-85.0,W096
2026-04-25 00:33:58,signal.rssi (dBm),-83.0,W096
2026-04-25 01:03:58,signal.rssi (dBm),-90.0,W096
2026-04-25 01:34:01,signal.rssi (dBm),-82.0,W096
2026-04-25 02:04:02,signal.rssi (dBm),-82.0,W096
2026-04-25 02:34:02,signal.rssi (dBm),-88.0,W096
2026-04-25 03:03:56,signal.rssi (dBm),-91.0,W096
2026-04-25 03:33:56,signal.rssi (dBm),-90.0,W096
2026-04-25 04:04:03,signal.rssi (dBm),-82.0,W096
2026-04-25 04:34:02,signal.rssi (dBm),-82.0,W096
2026-04-25 05:04:01,signal.rssi (dBm),-91.0,W096
2026-04-25 05:33:55,signal.rssi (dBm),-85.0,W096
2026-04-25 06:04:01,signal.rssi (dBm),-89.0,W096
2026-04-25 06:33:57,signal.rssi (dBm),-83.0,W096
2026-04-25 07:04:02,signal.rssi (dBm),-94.0,W096
2026-04-25 07:33:59,signal.rssi (dBm),-86.0,W096
2026-04-25 08:03:57,signal.rssi (dBm),-80.0,W096
2026-04-25 08:34:05,signal.rssi (dBm),-86.0,W096
2026-04-25 09:04:01,signal.rssi (dBm),-82.0,W096
2026-04-25 09:33:58,signal.rssi (dBm),-90.0,W096
2026-04-25 10:03:58,signal.rssi (dBm),-86.0,W096
2026-04-25 10:33:56,signal.rssi (dBm),-94.0,W096
2026-04-25 11:04:00,signal.rssi (dBm),-86.0,W096
2026-04-25 11:34:01,signal.rssi (dBm),-94.0,W096
2026-04-25 12:03:57,signal.rssi (dBm),-85.0,W096
2026-04-25 12:34:00,signal.rssi (dBm),-96.0,W096
2026-04-25 13:04:04,signal.rssi (dBm),-88.0,W096
2026-04-25 13:34:00,signal.rssi (dBm),-88.0,W096
2026-04-25 14:04:03,signal.rssi (dBm),-93.0,W096
2026-04-25 14:34:02,signal.rssi (dBm),-85.0,W096
2026-04-25 15:04:00,signal.rssi (dBm),-82.0,W096
2026-04-25 15:33:58,signal.rssi (dBm),-98.0,W096
2026-04-25 16:04:01,signal.rssi (dBm),-88.0,W096
2026-04-25 16:33:58,signal.rssi (dBm),-86.0,W096
2026-04-25 17:04:03,signal.rssi (dBm),-89.0,W096
2026-04-22 18:33:57,signal.rssi (dBm),-94.0,W096
2026-04-22 19:04:04,signal.rssi (dBm),-84.0,W096
2026-04-22 19:33:56,signal.rssi (dBm),-87.0,W096
