Timestamp,battery_voltage (V),signal.rssi (dBm),signal.snr (dB),signal.spreadingfactor (Factor),uncorrected_inner (cm/hr),uncorrected_outer (cm/hr)
2026-04-21 08:04:10,4.12,-90.0,8.2,10.0,1.53,1.349
2026-04-21 08:19:07,4.13,-92.0,8.2,10.0,1.514,1.375
2026-04-21 08:34:07,4.14,-94.0,9.0,10.0,2.169,2.229
2026-04-21 08:49:02,4.15,-90.0,9.2,10.0,1.535,1.433
2026-04-21 09:04:07,4.16,-90.0,8.0,10.0,1.691,1.624
2026-04-21 09:34:10,4.17,-91.0,8.8,10.0,2.119,2.151
2026-04-21 09:49:05,4.17,-97.0,5.8,10.0,1.975,2.137
2026-04-21 10:04:09,4.19,-91.0,9.2,10.0,2.309,2.258
2026-04-21 10:34:05,4.17,-97.0,8.8,10.0,2.508,2.517
2026-04-21 10:49:07,4.17,-96.0,6.5,10.0,2.575,2.695
2026-04-21 11:04:02,4.16,-93.0,8.0,10.0,2.602,2.832
2026-04-21 11:19:02,4.16,-88.0,10.0,10.0,2.3,2.475
2026-04-21 11:34:02,4.16,-92.0,7.0,10.0,3.234,3.488
2026-04-21 12:04:02,4.15,-94.0,6.5,10.0,3.271,3.552
2026-04-21 12:34:09,4.15,-98.0,2.8,10.0,3.413,3.903
2026-04-21 12:49:08,4.15,-96.0,6.8,10.0,4.015,4.554
2026-04-21 13:04:06,4.14,-92.0,9.2,10.0,3.88,4.526
2026-04-21 13:34:03,4.14,-92.0,8.0,10.0,4.48,5.094
2026-04-21 13:49:10,4.14,-102.0,1.8,10.0,4.327,5.105
2026-04-21 14:04:09,4.17,-94.0,8.2,10.0,4.686,5.532
2026-04-21 14:19:04,4.19,-93.0,9.5,10.0,4.523,5.19
2026-04-21 14:34:06,4.19,-105.0,-2.0,10.0,5.014,6.126
2026-04-21 14:49:11,4.17,-94.0,10.2,10.0,5.279,6.324
2026-04-21 15:04:09,4.17,-93.0,7.8,10.0,5.012,5.719
2026-04-21 15:19:04,4.17,-98.0,5.5,10.0,5.197,6.135
2026-04-21 15:34:04,4.16,-92.0,10.8,10.0,5.287,6.409
2026-04-22 12:49:04,4.15,-88.0,9.8,10.0,2.623,2.723
2026-04-22 13:04:02,4.15,-93.0,9.0,10.0,2.371,2.467
2026-04-22 13:19:06,4.19,-89.0,9.5,10.0,2.438,2.522
2026-04-22 13:34:10,4.17,-91.0,10.8,10.0,2.128,2.243
2026-04-22 13:49:10,4.17,-91.0,10.0,10.0,2.438,2.313
2026-04-22 14:04:07,4.16,-86.0,8.2,10.0,2.616,2.652
2026-04-22 14:19:10,4.16,-88.0,9.0,10.0,2.88,3.014
2026-04-22 14:34:06,4.16,-90.0,4.0,10.0,3.288,3.612
2026-04-22 14:49:06,4.15,-87.0,10.0,10.0,3.487,3.993
2026-04-22 15:04:08,4.15,-89.0,8.0,10.0,3.75,4.122
2026-04-22 15:19:03,4.15,-90.0,8.8,10.0,3.495,4.016
2026-04-22 15:34:08,4.15,-91.0,10.2,10.0,3.586,4.012
2026-04-22 15:49:05,4.19,-88.0,10.2,10.0,3.463,3.743
2026-04-22 16:04:05,4.17,-90.0,10.0,10.0,3.607,4.125
2026-04-22 16:19:06,4.17,-88.0,10.2,10.0,3.648,4.078
2026-04-22 16:34:05,4.16,-94.0,8.8,10.0,3.488,3.911
2026-04-22 16:49:06,4.16,-93.0,8.5,10.0,3.186,3.582
2026-04-22 17:04:04,4.16,-88.0,9.8,10.0,3.076,3.336
2026-04-22 17:19:02,4.15,-87.0,9.8,10.0,2.915,3.059
2026-04-22 17:34:11,4.15,-88.0,5.5,10.0,3.029,3.193
2026-04-22 17:49:04,4.15,-91.0,10.5,10.0,2.954,3.04
2026-04-22 18:04:08,4.14,-89.0,3.8,10.0,3.22,3.594
2026-04-22 18:19:03,4.14,-89.0,7.2,10.0,3.241,3.479
2026-04-22 18:34:02,4.14,-91.0,9.0,10.0,3.269,3.575
2026-04-22 18:49:07,4.14,-89.0,9.2,10.0,3.355,3.629
2026-04-22 19:04:02,4.13,-89.0,9.0,10.0,3.289,3.616
2026-04-22 19:19:04,4.13,-86.0,6.8,10.0,3.088,3.409
2026-04-22 19:34:04,4.13,-88.0,9.8,10.0,2.975,3.243
2026-04-22 19:49:05,4.13,-89.0,5.8,10.0,2.882,3.077
2026-04-22 20:04:03,,-91.0,9.8,10.0,,
2026-04-22 20:19:10,4.12,-87.0,9.0,10.0,2.684,2.81
2026-04-22 20:34:03,4.12,-90.0,9.2,10.0,2.519,2.534
2026-04-22 20:49:06,4.12,-87.0,9.5,10.0,2.391,2.401
2026-04-22 21:04:04,4.12,-87.0,9.8,10.0,2.345,2.356
2026-04-22 21:19:06,4.12,-87.0,10.5,10.0,2.22,2.267
2026-04-22 21:34:04,4.11,-90.0,9.2,10.0,2.188,2.221
2026-04-22 21:49:09,4.11,-91.0,11.0,10.0,2.042,2.251
2026-04-22 22:04:07,4.11,-87.0,9.2,10.0,1.984,2.141
2026-04-22 22:19:06,4.11,-88.0,9.8,10.0,2.025,1.974
2026-04-22 22:34:07,4.1,-88.0,9.8,10.0,1.949,1.867
2026-04-22 22:49:02,4.1,-88.0,9.2,10.0,1.966,1.832
2026-04-22 23:04:05,4.1,-88.0,7.8,10.0,1.774,1.773
2026-04-22 23:19:08,4.1,-88.0,10.2,10.0,1.777,1.731
2026-04-22 23:34:09,4.09,-86.0,9.0,10.0,1.802,1.687
2026-04-22 23:49:10,4.09,-87.0,10.2,10.0,1.759,1.663
2026-04-23 00:04:10,4.09,-90.0,8.5,10.0,1.735,1.674
2026-04-23 00:19:02,4.08,-87.0,9.8,10.0,1.566,1.62
2026-04-23 00:34:03,4.08,-88.0,10.2,10.0,1.571,1.544
2026-04-23 00:49:06,4.08,-89.0,8.5,10.0,1.757,1.688
2026-04-23 01:04:03,4.07,-91.0,11.5,10.0,1.792,1.706
2026-04-23 01:19:10,4.07,-88.0,9.0,10.0,1.741,1.579
2026-04-23 01:34:08,4.07,-91.0,10.0,10.0,1.685,1.554
2026-04-23 01:49:11,4.06,-91.0,12.2,10.0,1.667,1.63
2026-04-23 02:04:02,4.06,-90.0,9.0,10.0,1.771,1.616
2026-04-23 02:19:09,4.06,-87.0,9.2,10.0,1.745,1.569
2026-04-23 02:34:07,4.05,-88.0,9.2,10.0,1.686,1.582
2026-04-23 02:49:06,4.05,-88.0,8.0,10.0,1.626,1.524
2026-04-23 03:04:05,4.04,-87.0,10.0,10.0,1.701,1.611
2026-04-23 03:19:07,4.04,-88.0,10.2,10.0,1.727,1.684
2026-04-23 03:34:02,4.04,-88.0,8.5,10.0,1.746,1.568
2026-04-23 03:49:08,4.03,-88.0,10.8,10.0,1.737,1.625
2026-04-23 04:04:10,4.03,-87.0,9.8,10.0,1.74,1.585
2026-04-23 04:19:06,4.02,-86.0,9.0,10.0,1.691,1.598
2026-04-23 04:34:11,4.02,-90.0,9.0,10.0,1.744,1.573
2026-04-23 04:49:06,4.02,-90.0,8.2,10.0,1.712,1.657
2026-04-23 05:04:08,4.01,-87.0,8.2,10.0,1.679,1.569
2026-04-23 05:19:07,4.01,-86.0,8.2,10.0,1.696,1.536
2026-04-23 05:34:05,4.0,-87.0,10.0,10.0,1.573,1.525
2026-04-23 05:49:09,4.0,-87.0,9.5,10.0,1.647,1.529
2026-04-23 06:04:05,4.0,-88.0,8.2,10.0,1.602,1.496
2026-04-23 06:19:09,4.0,-87.0,9.5,10.0,1.554,1.397
2026-04-23 06:34:01,4.0,-88.0,10.5,10.0,1.501,1.233
2026-04-23 06:49:07,4.01,-98.0,10.5,10.0,1.389,1.232
2026-04-23 07:04:09,4.04,-90.0,8.2,10.0,1.251,1.058
2026-04-23 07:19:04,4.05,-88.0,9.5,10.0,1.191,1.02
2026-04-23 07:34:11,4.07,-89.0,10.5,10.0,1.195,1.091
2026-04-23 07:49:06,4.08,-89.0,9.8,10.0,1.59,1.455
2026-04-23 08:04:06,4.09,-90.0,9.8,10.0,1.85,1.867
2026-04-23 08:19:10,4.11,-87.0,10.2,10.0,2.28,2.256
2026-04-23 08:34:06,4.12,-91.0,9.2,10.0,2.442,2.458
2026-04-23 08:49:02,4.13,-92.0,9.2,10.0,2.752,2.781
2026-04-23 09:04:10,4.14,-91.0,8.8,10.0,3.235,3.567
2026-04-23 09:19:10,4.15,-94.0,8.5,10.0,3.652,4.01
2026-04-23 09:34:07,4.16,-88.0,9.0,10.0,4.433,5.023
2026-04-23 09:49:05,4.16,-86.0,10.0,10.0,4.94,5.651
2026-04-23 10:04:06,4.17,-91.0,9.0,10.0,5.704,6.733
2026-04-23 10:19:10,4.17,-90.0,10.8,10.0,5.952,6.841
2026-04-23 10:34:07,4.19,-97.0,5.5,10.0,6.688,7.817
2026-04-23 10:49:11,4.19,-88.0,10.5,10.0,6.858,8.038
2026-04-23 11:04:05,4.21,-91.0,9.8,10.0,7.025,8.398
2026-04-23 11:19:02,4.17,-91.0,11.2,10.0,7.299,8.476
2026-04-23 11:34:11,4.17,-88.0,9.5,10.0,7.748,9.23
2026-04-23 11:49:05,4.17,-90.0,7.8,10.0,8.075,9.6
2026-04-23 12:04:10,4.16,-88.0,9.5,10.0,8.913,10.943
2026-04-23 12:19:04,4.16,-90.0,10.2,10.0,8.72,10.217
2026-04-23 12:34:05,4.16,-89.0,9.2,10.0,9.06,10.897
2026-04-23 12:49:04,4.16,-90.0,7.8,10.0,9.283,11.221
2026-04-23 13:04:10,4.15,-91.0,7.8,10.0,8.965,10.446
2026-04-23 13:19:07,4.15,-91.0,9.0,10.0,9.524,11.563
2026-04-23 13:34:11,4.15,-89.0,9.5,10.0,10.385,12.197
2026-04-23 13:49:07,4.15,-92.0,6.5,10.0,10.625,12.676
2026-04-23 14:04:03,4.15,-91.0,7.5,10.0,10.432,12.845
2026-04-23 14:19:04,4.14,-89.0,9.0,10.0,10.144,11.989
2026-04-23 14:34:05,4.14,-94.0,7.0,10.0,10.498,12.505
2026-04-23 14:49:09,4.14,-89.0,9.5,10.0,10.456,12.185
2026-04-23 15:04:02,4.14,-94.0,9.5,10.0,11.119,13.042
2026-04-23 15:19:04,4.14,-89.0,9.2,10.0,11.086,12.963
2026-04-23 15:34:10,4.17,-89.0,9.0,10.0,10.832,12.921
2026-04-23 15:49:05,4.19,-90.0,9.0,10.0,11.131,13.113
2026-04-23 16:04:03,4.19,-89.0,9.0,10.0,10.903,12.494
2026-04-23 16:19:03,4.17,-91.0,12.0,10.0,11.047,12.816
2026-04-23 16:34:01,4.17,-93.0,7.5,10.0,11.045,12.962
2026-04-23 16:49:01,4.17,-94.0,10.0,10.0,11.821,13.636
2026-04-23 17:04:10,4.17,-94.0,8.5,10.0,11.769,13.521
2026-04-23 17:19:05,4.16,-87.0,9.0,10.0,11.197,12.864
2026-04-23 17:34:02,4.16,-96.0,9.5,10.0,11.095,12.907
2026-04-23 17:49:09,4.16,-93.0,10.5,10.0,11.03,12.85
2026-04-23 18:04:07,4.16,-89.0,9.2,10.0,11.191,12.953
2026-04-23 18:19:10,4.15,-92.0,9.2,10.0,10.668,12.503
2026-04-23 18:34:11,4.15,-91.0,7.0,10.0,10.645,12.574
2026-04-23 18:49:09,4.15,-96.0,6.2,10.0,10.38,11.939
2026-04-23 19:04:06,4.15,-90.0,9.5,10.0,9.976,11.909
2026-04-23 19:19:09,4.14,-89.0,9.2,10.0,9.613,11.098
2026-04-23 19:34:07,4.14,-90.0,9.0,10.0,9.108,10.768
2026-04-23 19:49:11,4.14,-92.0,12.0,10.0,8.628,10.225
2026-04-23 20:04:02,,-89.0,7.5,10.0,,
2026-04-23 20:19:01,4.13,-87.0,9.8,10.0,8.289,9.388
2026-04-23 20:34:09,4.13,-91.0,7.8,10.0,7.991,9.107
2026-04-23 20:49:10,4.13,-89.0,7.8,10.0,7.596,8.805
2026-04-23 21:04:08,4.13,-93.0,8.2,10.0,7.533,8.524
2026-04-23 21:19:07,4.12,-87.0,9.8,10.0,7.144,8.164
2026-04-23 21:34:11,4.12,-90.0,9.2,10.0,7.016,8.053
2026-04-23 21:49:05,4.12,-90.0,9.5,10.0,6.836,7.829
2026-04-23 22:04:03,4.12,-87.0,10.0,10.0,6.599,7.595
2026-04-23 22:19:07,4.12,-90.0,10.2,10.0,6.672,7.514
2026-04-23 22:34:09,4.11,-89.0,9.8,10.0,6.663,7.45
2026-04-23 22:49:11,4.11,-89.0,9.2,10.0,6.732,7.546
2026-04-23 23:04:06,4.11,-88.0,9.2,10.0,6.68,7.304
2026-04-23 23:19:09,4.11,-88.0,10.0,10.0,6.443,7.326
2026-04-23 23:34:10,4.11,-87.0,8.2,10.0,6.4,7.227
2026-04-23 23:49:09,4.1,-89.0,8.0,10.0,6.387,7.179
2026-04-24 00:04:08,4.1,-90.0,9.0,10.0,6.416,7.273
2026-04-24 00:19:02,4.1,-91.0,10.0,10.0,6.496,7.266
2026-04-24 00:34:02,4.09,-89.0,9.8,10.0,6.469,7.186
2026-04-24 00:49:03,4.09,-91.0,9.5,10.0,6.291,7.017
2026-04-24 01:04:06,4.09,-88.0,10.5,10.0,6.259,7.08
2026-04-24 01:19:07,4.08,-92.0,11.0,10.0,6.312,6.992
2026-04-24 01:34:04,4.08,-92.0,11.0,10.0,6.249,7.009
2026-04-24 01:49:05,4.08,-92.0,11.0,10.0,6.102,6.963
2026-04-24 02:04:07,4.07,-89.0,9.2,10.0,6.088,6.992
2026-04-24 02:19:08,4.07,-89.0,9.5,10.0,6.028,6.799
2026-04-24 02:34:06,4.07,-91.0,6.0,10.0,5.823,6.552
2026-04-24 02:49:10,4.06,-92.0,7.5,10.0,6.06,6.701
2026-04-24 03:04:04,4.06,-88.0,10.8,10.0,5.904,6.675
2026-04-24 03:19:06,4.05,-90.0,9.0,10.0,5.87,6.564
2026-04-24 03:34:10,4.05,-91.0,8.8,10.0,5.825,6.507
2026-04-24 03:49:11,4.05,-90.0,7.5,10.0,5.752,6.427
2026-04-24 04:04:07,4.04,-91.0,10.5,10.0,5.871,6.547
2026-04-24 04:19:11,4.04,-87.0,9.2,10.0,5.819,6.589
2026-04-24 04:34:08,4.03,-89.0,9.8,10.0,5.75,6.526
2026-04-24 04:49:02,4.03,-94.0,8.2,10.0,5.584,6.317
2026-04-24 05:04:05,4.03,-90.0,9.2,10.0,5.555,6.305
2026-04-24 05:19:04,4.02,-88.0,10.0,10.0,5.431,6.02
2026-04-24 05:34:02,4.02,-90.0,8.5,10.0,5.351,6.014
2026-04-24 05:49:10,4.01,-91.0,9.2,10.0,5.204,5.924
2026-04-24 06:04:05,4.01,-90.0,3.8,10.0,5.069,5.826
2026-04-24 06:19:08,4.01,-86.0,9.2,10.0,5.027,5.704
2026-04-24 06:34:04,4.01,-87.0,9.0,10.0,5.004,5.601
2026-04-24 06:49:09,4.05,-86.0,7.8,10.0,4.976,5.675
2026-04-24 07:04:05,4.06,-84.0,-3.8,10.0,5.337,5.985
2026-04-24 07:19:08,4.08,-88.0,7.2,10.0,5.497,6.077
2026-04-24 07:34:11,4.09,-93.0,8.5,10.0,5.685,6.421
2026-04-24 07:49:08,4.1,-87.0,8.5,10.0,5.775,6.497
2026-04-24 08:04:10,4.12,-89.0,9.5,10.0,6.204,7.011
2026-04-24 08:19:09,4.13,-88.0,9.5,10.0,6.382,7.193
2026-04-24 08:34:08,4.14,-89.0,8.0,10.0,7.156,8.291
2026-04-24 08:49:09,4.15,-95.0,7.8,10.0,7.369,8.722
2026-04-24 09:04:02,4.15,-89.0,9.5,10.0,7.436,8.53
2026-04-24 09:19:07,4.16,-94.0,4.5,10.0,7.298,8.238
2026-04-24 09:34:03,4.17,-90.0,8.0,10.0,8.519,9.867
2026-04-24 09:49:04,4.14,-90.0,9.0,10.0,8.722,10.22
2026-04-24 10:04:06,4.17,-89.0,9.5,10.0,8.802,9.962
2026-04-24 10:19:10,4.15,-91.0,7.8,10.0,9.686,11.592
2026-04-24 10:34:12,4.19,-92.0,8.0,10.0,10.041,11.527
2026-04-24 10:49:10,4.21,-90.0,7.0,10.0,10.576,11.955
2026-04-24 11:04:11,4.17,-92.0,8.8,10.0,11.348,13.245
2026-04-24 11:19:03,4.17,-90.0,8.2,10.0,11.546,13.462
2026-04-24 11:34:06,4.17,-89.0,7.8,10.0,11.787,13.399
2026-04-24 11:49:06,4.16,-93.0,9.0,10.0,12.453,14.139
2026-04-24 12:04:05,4.16,-92.0,8.2,10.0,12.227,14.155
2026-04-24 12:19:08,4.16,-98.0,10.8,10.0,12.325,14.202
2026-04-24 12:34:10,4.16,-88.0,10.2,10.0,12.397,14.088
2026-04-24 12:49:09,4.15,-89.0,9.2,10.0,13.012,14.876
2026-04-24 13:04:02,4.15,-88.0,5.0,10.0,12.717,14.626
2026-04-24 13:19:02,4.15,-91.0,9.8,10.0,12.513,14.307
2026-04-24 13:34:08,4.15,-90.0,8.8,10.0,11.27,12.89
2026-04-24 13:49:06,4.14,-87.0,8.5,10.0,11.404,13.091
2026-04-24 14:04:03,4.14,-92.0,9.0,10.0,11.365,12.944
2026-04-24 14:19:12,4.17,-91.0,9.0,10.0,11.336,13.008
2026-04-24 14:34:11,4.19,-92.0,8.5,10.0,11.022,12.734
2026-04-24 14:49:01,4.17,-91.0,11.5,10.0,11.485,12.936
2026-04-24 15:04:01,4.17,-90.0,6.8,10.0,11.347,12.873
2026-04-24 15:19:05,4.17,-91.0,9.0,10.0,11.414,12.556
2026-04-24 15:34:03,4.16,-97.0,5.2,10.0,11.749,13.103
2026-04-24 15:49:04,4.16,-95.0,7.5,10.0,12.09,13.46
2026-04-24 16:04:07,4.16,-91.0,9.5,10.0,12.3,13.714
2026-04-24 16:19:03,4.15,-92.0,12.0,10.0,12.436,13.77
2026-04-24 16:34:11,4.15,-90.0,9.5,10.0,11.799,13.17
2026-04-24 16:49:10,4.15,-92.0,7.8,10.0,11.516,12.972
2026-04-24 17:04:02,4.15,-95.0,6.0,10.0,11.177,12.553
2026-04-24 17:19:11,4.15,-92.0,5.5,10.0,11.555,12.587
2026-04-24 17:34:04,4.14,-90.0,8.2,10.0,11.713,12.85
2026-04-24 17:49:02,4.14,-90.0,9.0,10.0,11.724,13.248
2026-04-24 18:04:11,4.14,-88.0,10.2,10.0,11.456,12.94
2026-04-24 18:19:08,4.14,-92.0,8.2,10.0,10.991,12.471
2026-04-24 18:34:11,4.14,-90.0,8.5,10.0,10.522,12.06
2026-04-24 18:49:10,4.13,-91.0,7.8,10.0,9.852,11.081
2026-04-24 19:04:07,4.13,-93.0,8.0,10.0,9.7,10.786
2026-04-24 19:19:07,4.13,-88.0,11.0,10.0,9.714,10.828
2026-04-24 19:34:05,4.13,-95.0,8.2,10.0,9.437,10.499
2026-04-24 19:49:04,4.13,-91.0,10.8,10.0,8.891,9.908
2026-04-24 20:04:09,4.12,-90.0,8.8,10.0,8.351,9.301
2026-04-24 20:19:05,,-87.0,7.8,10.0,,
2026-04-24 20:34:06,4.12,-89.0,8.2,10.0,7.276,8.05
2026-04-24 20:49:05,4.12,-88.0,8.2,10.0,6.614,7.223
2026-04-24 21:04:04,4.12,-87.0,8.8,10.0,6.576,7.222
2026-04-24 21:19:05,4.11,-90.0,8.8,10.0,6.527,7.226
2026-04-24 21:34:03,4.11,-90.0,9.8,10.0,6.444,7.108
2026-04-24 21:49:10,4.11,-90.0,9.0,10.0,6.185,6.778
2026-04-24 22:04:10,4.11,-87.0,9.2,10.0,5.808,6.261
2026-04-24 22:19:06,4.11,-91.0,10.2,10.0,5.5,5.755
2026-04-24 22:34:06,4.1,-88.0,10.2,10.0,4.95,5.294
2026-04-24 22:49:11,4.1,-88.0,8.5,10.0,4.509,4.833
2026-04-24 23:04:07,4.1,-90.0,9.8,10.0,4.138,4.347
2026-04-24 23:19:06,4.09,-87.0,8.8,10.0,3.825,4.022
2026-04-24 23:34:07,4.09,-89.0,9.8,10.0,3.966,4.125
2026-04-24 23:49:06,4.09,-92.0,9.2,10.0,3.778,4.088
2026-04-25 00:04:07,4.08,-91.0,9.2,10.0,3.433,3.645
2026-04-25 00:19:11,4.08,-95.0,7.8,10.0,3.249,3.342
2026-04-25 00:34:10,4.08,-102.0,7.2,10.0,3.217,3.188
2026-04-25 00:49:02,4.07,-89.0,9.5,10.0,3.04,3.035
2026-04-25 01:04:01,4.07,-91.0,8.8,10.0,2.951,2.919
2026-04-25 01:19:06,4.06,-88.0,9.2,10.0,2.978,2.897
2026-04-25 01:34:05,4.06,-90.0,9.5,10.0,2.972,2.879
2026-04-25 01:49:08,4.06,-86.0,9.5,10.0,2.783,2.814
2026-04-25 02:04:02,4.05,-87.0,9.8,10.0,2.752,2.714
2026-04-25 02:19:04,4.05,-89.0,8.5,10.0,2.846,2.776
2026-04-25 02:34:06,4.04,-90.0,7.8,10.0,2.798,2.783
2026-04-25 02:49:05,4.04,-91.0,8.5,10.0,2.764,2.656
2026-04-25 03:04:02,4.04,-88.0,9.8,10.0,2.647,2.6
2026-04-25 03:19:05,4.03,-87.0,9.8,10.0,2.525,2.539
2026-04-25 03:34:03,4.03,-90.0,9.0,10.0,2.585,2.545
2026-04-25 03:49:02,4.02,-89.0,9.2,10.0,2.63,2.541
2026-04-25 04:04:08,4.02,-89.0,8.0,10.0,2.586,2.603
2026-04-25 04:19:06,4.01,-95.0,11.0,10.0,2.686,2.577
2026-04-25 04:34:03,4.01,-89.0,5.5,10.0,2.597,2.397
2026-04-25 04:49:02,4.01,-88.0,7.0,10.0,2.464,2.367
2026-04-25 05:04:05,4.0,-87.0,6.8,10.0,2.285,2.405
2026-04-25 05:19:09,4.0,-87.0,9.8,10.0,2.255,2.168
2026-04-25 05:34:01,4.0,-88.0,8.8,10.0,2.057,2.116
2026-04-25 05:49:02,3.99,-92.0,9.0,10.0,2.104,2.013
2026-04-25 06:04:06,3.99,-87.0,9.0,10.0,1.969,1.954
2026-04-25 06:19:08,3.98,-88.0,10.5,10.0,1.932,1.869
2026-04-25 06:34:02,3.98,-92.0,8.5,10.0,1.969,1.789
2026-04-25 06:49:05,3.98,-88.0,0.8,10.0,1.856,1.862
2026-04-25 07:04:06,3.98,-91.0,7.8,10.0,1.894,1.908
2026-04-25 07:19:08,3.98,-87.0,9.2,10.0,1.808,1.772
2026-04-25 07:34:02,3.98,-90.0,9.0,10.0,1.943,1.802
2026-04-25 07:49:09,3.99,-89.0,7.8,10.0,1.909,1.812
2026-04-25 08:04:07,4.01,-90.0,8.8,10.0,1.814,1.789
2026-04-25 08:19:07,4.01,-87.0,9.5,10.0,1.88,1.879
2026-04-25 08:34:01,4.03,-89.0,7.5,10.0,1.986,1.769
2026-04-25 08:49:02,4.05,-88.0,10.5,10.0,2.096,1.927
2026-04-25 09:04:03,4.06,-89.0,9.2,10.0,2.249,2.251
2026-04-25 09:19:09,4.08,-88.0,10.2,10.0,2.336,2.3
2026-04-25 09:34:02,4.09,-87.0,9.2,10.0,2.353,2.347
2026-04-25 09:49:09,4.1,-91.0,9.5,10.0,2.432,2.387
2026-04-25 10:04:09,4.12,-92.0,7.8,10.0,3.018,3.099
2026-04-25 10:19:02,4.13,-89.0,8.5,10.0,3.47,3.669
2026-04-25 10:34:09,4.14,-91.0,9.5,10.0,4.065,4.297
2026-04-25 10:49:06,4.15,-93.0,7.2,10.0,4.686,5.073
2026-04-25 11:04:09,4.16,-89.0,9.8,10.0,5.249,6.05
2026-04-25 11:19:08,4.17,-91.0,8.8,10.0,5.61,6.21
2026-04-25 11:34:09,4.17,-87.0,8.0,10.0,5.654,6.524
2026-04-25 11:49:02,4.17,-85.0,8.8,10.0,5.689,6.534
2026-04-25 12:04:03,4.19,-87.0,8.2,10.0,5.45,6.163
2026-04-25 12:19:06,4.19,-89.0,9.8,10.0,5.348,6.131
2026-04-25 12:34:11,4.16,-91.0,7.8,10.0,4.767,5.324
2026-04-25 12:49:05,4.16,-92.0,8.8,10.0,4.275,4.734
2026-04-25 13:04:04,4.16,-88.0,10.2,10.0,4.19,4.649
2026-04-25 13:19:09,4.16,-87.0,9.0,10.0,3.916,4.306
2026-04-25 13:34:08,4.16,-91.0,8.2,10.0,3.896,4.418
2026-04-25 13:49:03,4.16,-89.0,10.0,10.0,3.675,4.059
2026-04-25 14:04:03,4.17,-86.0,2.5,10.0,3.98,4.273
2026-04-25 14:19:05,4.17,-90.0,5.5,10.0,3.757,3.942
2026-04-25 14:34:09,4.17,-87.0,9.8,10.0,4.412,4.789
2026-04-25 14:49:07,4.17,-87.0,8.8,10.0,4.338,4.647
2026-04-25 15:04:10,4.17,-91.0,10.0,10.0,4.55,4.902
2026-04-25 15:19:08,4.16,-88.0,9.2,10.0,4.445,4.733
2026-04-25 15:34:10,4.16,-87.0,9.2,10.0,4.921,5.329
2026-04-25 15:49:01,4.16,-89.0,8.0,10.0,4.793,5.351
2026-04-25 16:04:09,4.17,-92.0,11.8,10.0,4.966,5.471
2026-04-25 16:19:11,4.16,-86.0,12.0,10.0,4.802,5.29
2026-04-25 16:34:09,4.17,-89.0,9.8,10.0,4.854,5.337
2026-04-25 16:49:07,4.16,-92.0,7.8,10.0,4.881,5.378
2026-04-25 17:04:09,4.17,-91.0,10.2,10.0,4.316,4.782
2026-04-25 17:19:08,4.17,-87.0,9.8,10.0,4.074,4.368
2026-04-25 17:34:03,4.17,-90.0,9.0,10.0,4.075,4.438
2026-04-25 17:49:01,4.17,-91.0,8.8,10.0,3.998,4.195
2026-04-25 18:04:05,4.16,-89.0,10.2,10.0,3.677,3.821
2026-04-25 18:19:06,4.15,-89.0,9.5,10.0,3.473,3.708
2026-04-25 18:34:10,4.15,-92.0,8.8,10.0,3.171,3.459
2026-04-25 19:04:03,4.14,-92.0,10.2,10.0,2.758,2.787
2026-04-25 19:19:05,4.14,-92.0,10.0,10.0,2.535,2.674
2026-04-25 19:34:10,4.14,-95.0,10.8,10.0,2.483,2.464
2026-04-25 19:49:11,4.14,-94.0,10.2,10.0,2.351,2.255
2026-04-25 20:04:06,4.13,-93.0,8.8,10.0,2.278,2.292
2026-04-25 20:19:11,4.13,-95.0,9.5,10.0,2.185,2.033
2026-04-25 20:34:07,,-89.0,7.8,10.0,,
2026-04-25 20:49:01,4.13,-88.0,8.2,10.0,1.994,1.88
2026-04-25 21:04:06,4.12,-88.0,10.2,10.0,1.878,1.751
2026-04-25 21:19:06,4.12,-86.0,9.5,10.0,1.844,1.695
2026-04-25 21:34:06,4.12,-88.0,8.5,10.0,1.849,1.679
2026-04-25 21:49:04,4.12,-90.0,9.2,10.0,1.753,1.618
2026-04-25 22:04:04,4.12,-89.0,9.0,10.0,1.807,1.691
2026-04-25 22:19:10,4.12,-90.0,10.2,10.0,1.887,1.761
2026-04-25 22:34:05,4.11,-90.0,10.2,10.0,1.934,1.725
2026-04-25 22:49:05,4.11,-86.0,8.2,10.0,1.846,1.73
2026-04-25 23:04:01,4.11,-90.0,9.2,10.0,1.833,1.735
2026-04-25 23:19:08,4.11,-86.0,9.0,10.0,1.842,1.603
2026-04-25 23:34:01,4.11,-88.0,11.0,10.0,1.859,1.632
2026-04-25 23:49:07,4.1,-88.0,9.5,10.0,1.828,1.575
2026-04-26 00:04:08,4.1,-89.0,8.2,10.0,1.78,1.609
2026-04-26 00:19:07,4.1,-86.0,9.0,10.0,1.807,1.596
2026-04-26 00:34:01,4.1,-90.0,9.0,10.0,1.744,1.593
2026-04-26 00:49:03,4.09,-88.0,9.5,10.0,1.537,1.437
2026-04-26 01:04:06,4.09,-88.0,10.8,10.0,1.583,1.532
2026-04-26 01:19:11,4.09,-87.0,9.5,10.0,1.623,1.363
2026-04-26 01:34:10,4.08,-87.0,9.8,10.0,1.598,1.414
2026-04-26 01:49:03,4.08,-89.0,8.5,10.0,1.557,1.397
2026-04-26 02:04:04,4.08,-90.0,11.5,10.0,1.559,1.322
